,Topic,Word,Frequency
1764,3,prim,0.00050690403
1765,3,għamel,0.0005055174
1766,3,marzu,0.0005026383
1767,3,parlament,0.00050072855
1768,3,gunju,0.0004999949
1769,3,oggetti,0.00049863395
1770,3,xahar,0.0004985479
1771,3,jeħtieg,0.00049789983
1772,3,azzjoni,0.00049758184
1773,3,flimkien,0.0004973046
1774,3,ħtiega,0.0004950096
1775,3,gol,0.0004947631
1776,3,rekwiziti,0.0004926396
1777,3,kumpaniji,0.0004926356
1778,3,globali,0.0004905527
1779,3,relatati,0.0004902723
1780,3,indipendenti,0.00048911496
1781,3,jibda,0.0004865724
1782,3,maħrug,0.00048579834
1783,3,lis,0.00048579677
1784,3,mutur,0.00048576487
1785,3,deskrizzjoni,0.00048537
1786,3,miri,0.0004853523
1787,3,naħa,0.00048520276
1788,3,tajjeb,0.000484878
1789,3,sur,0.0004847512
1790,3,specifiku,0.00048463108
1791,3,dħul,0.0004832073
1792,3,korpi,0.00048068678
1793,3,process,0.00048000694
1794,3,pubbliku,0.00048000028
1795,3,sigħat,0.00047660994
1796,3,specjali,0.00047516497
1797,3,ħlas,0.00047393187
1798,3,manutenzjoni,0.00047336167
1799,3,jigri,0.0004729854
1800,3,gejjin,0.0004705221
1801,3,pulizija,0.00047036176
1802,3,sehem,0.00046863494
1803,3,jittieħdu,0.0004685834
1804,3,valur,0.0004682128
1805,3,ikollhom,0.0004661089
1806,3,postijiet,0.00046598204
1807,3,originali,0.0004632457
1808,3,tieghu,0.00046240145
1809,3,livell,0.00046197462
1810,3,massimu,0.000460397
1811,3,zvilupp,0.00045956523
1812,3,gesu,0.00045809452
1813,3,beneficcji,0.00045737033
1814,3,mogħtija,0.0004567414
1815,3,għar,0.00045600324
1816,3,permanenti,0.00045106403
1817,3,prezz,0.00045046536
1818,3,jipprovdu,0.00045038285
1819,3,cara,0.00044853715
1820,3,papa,0.00044699133
1821,3,partit,0.00044635485
1822,3,sustanzi,0.00044508066
1823,3,frar,0.0004435889
1824,3,grad,0.00044282613
1825,3,minkejja,0.0004404855
1826,3,pazjent,0.00043960847
1827,3,imur,0.00043854196
1828,3,nazzjonali,0.00043723645
1829,3,kawza,0.00043675693
1830,3,responsabbilta,0.00043632757
1831,3,teknologija,0.00043450488
1832,3,ministeru,0.00043393028
1833,3,allura,0.00043187226
1834,3,ssir,0.00042835274
1835,3,edukazzjoni,0.00042714764
1836,3,meħtiega,0.00042649332
1837,3,saru,0.0004255768
1838,3,bniedem,0.0004242775
1839,3,stabbilit,0.00042329356
1840,3,tkabbir,0.00042116654
1841,3,kee,0.0004202641
1842,3,approvazzjoni,0.00042003783
1843,3,tul,0.00041808616
1844,3,kinitx,0.00041410708
1845,3,anness,0.0004137375
1846,3,dokument,0.0004090914
1847,3,impjiegi,0.00040883024
1848,3,sessi,0.0004087351
1849,3,tagħrif,0.00040777985
1850,3,provvista,0.00040653258
1851,3,gai,0.0004063488
1852,3,nofsinhar,0.00040632347
1853,3,tara,0.00040616625
1854,3,iskeda,0.0004061335
1855,3,valletta,0.00040594558
1856,3,kellha,0.00040579448
1857,3,ugwaljanza,0.00040568705
1858,3,awissu,0.00040558798
1859,3,ufficcju,0.00040510015
1860,3,bid,0.00040344943
1861,3,konvenzjoni,0.00040286887
1862,3,status,0.00040215233
1863,3,trattament,0.00040168263
1864,3,emergenza,0.0004015466
1865,3,tidħol,0.00039956858
1866,3,inti,0.00039903604
1867,3,qorti,0.00039807294
1868,3,principji,0.00039728943
1869,3,jitlob,0.00039606553
1870,3,inkella,0.00039593375
1871,3,koordinazzjoni,0.00039588314
1872,3,saret,0.00039539053
1873,3,gew,0.00039511768
1874,3,valutazzjoni,0.0003938403
1875,3,dokumenti,0.00039284793
1876,3,jinkisbu,0.00039166943
1877,3,politiku,0.00039122716
1878,3,ewropa,0.0003911327
1879,3,tinkludi,0.0003910357
1880,3,effettiva,0.00039101604
1881,3,sitt,0.00038865372
1882,3,mejda,0.00038788572
1883,3,bicca,0.00038730944
1884,3,ordinanza,0.0003868198
1885,3,facli,0.00038669357
1886,3,limiti,0.00038541056
1887,3,ħrug,0.000384538
1888,3,ristrutturar,0.00038403796
1889,3,bejgħ,0.00038180532
1890,3,objettivi,0.00038160288
1891,3,addizzjonali,0.0003815557
1892,3,organizzazzjoni,0.0003792408
1893,3,kelma,0.00037892166
1894,3,sistemi,0.00037805393
1895,3,fost,0.00037747226
1896,3,determinat,0.00037678902
1897,3,stipulati,0.000376733
1898,3,disponibbli,0.0003767228
1899,3,iskola,0.0003764587
1900,3,zgħar,0.00037528243
1901,3,zgurata,0.00037525938
1902,3,belt,0.00037447407
1903,3,fix,0.00037283107
1904,3,kazijiet,0.00037247234
1905,3,izjed,0.0003721475
1906,3,bosta,0.00037162352
1907,3,normali,0.00037121386
1908,3,gie,0.00037112448
1909,3,sentenza,0.0003700622
1910,3,mit,0.0003695337
1911,3,ekonomiku,0.00036893756
1912,3,principju,0.0003687995
1913,3,lum,0.00036851998
1914,3,kbar,0.00036751878
1915,3,akkwist,0.0003665783
1916,3,permess,0.00036618777
1917,3,xhur,0.0003653012
1918,3,politiki,0.00036480662
1919,3,attenzjoni,0.00036419745
1920,3,appogg,0.0003641277
1921,3,materjali,0.00036300375
1922,3,konna,0.00036293827
1923,3,finanzjament,0.00036287884
1924,3,ħaddiema,0.0003614296
1925,3,fiz,0.0003599742
1926,3,mbagħad,0.0003596854
1927,3,zgħazagħ,0.00035916385
1928,3,tqegħid,0.00035818142
1929,3,konsum,0.0003574355
1930,3,korporazzjoni,0.00035662364
1931,3,flotta,0.00035636767
1932,3,finanzjarji,0.0003549575
1933,3,nofs,0.0003548746
1934,3,tfisser,0.00035425657
1935,3,laburista,0.0003540658
1936,3,konfront,0.00035319696
1937,3,mistoqsijiet,0.00035289515
1938,3,ekwivalenti,0.00035241587
1939,3,dr,0.00035117933
1940,3,supervizjoni,0.00035033983
1941,3,interess,0.00034935708
1942,3,privat,0.00034906968
1943,3,suggett,0.00034883295
1944,3,malti,0.00034865097
1945,3,gurnata,0.00034773882
1946,3,jibqa,0.00034666818
1947,3,sorveljanza,0.00034656937
1948,3,bonnici,0.00034633616
1949,3,dritt,0.00034591559
1950,3,kwotazzjonijiet,0.00034584664
1951,3,sħiħa,0.00034578386
1952,3,notifika,0.00034565965
1953,3,imbagħad,0.00034494264
1954,3,tgħid,0.0003427332
1955,3,jemmen,0.00034265083
1956,3,qafas,0.00034256343
1957,3,msemmi,0.0003408669
1958,3,kostituzzjoni,0.000339354
1959,3,dinja,0.00033934895
1960,3,dawl,0.00033929144
1961,3,magħzula,0.00033904542
1962,3,pazjenti,0.00033771337
1963,3,ulterjuri,0.00033699587
1964,3,adezjoni,0.00033658903
1965,3,għoti,0.00033644345
1966,3,ingenji,0.0003363334
1967,3,jkollhom,0.00033514388
1968,3,legali,0.0003340342
1969,3,kuljum,0.00033392909
1970,3,assi,0.00033309928
1971,3,kontroll,0.0003330941
1972,3,investiment,0.00033186513
1973,3,setturi,0.0003316346
1974,3,demm,0.00033151562
1975,3,lid,0.0003311193
1976,3,għawdxin,0.0003309105
1977,3,ewropej,0.00032737714
1978,3,mara,0.0003268298
1979,3,sodisfazzjon,0.00032675234
1980,3,nkomplu,0.00032670808
1981,3,ajruporti,0.00032659413
1982,3,swar,0.00032651686
1983,3,ħamis,0.00032649413
1984,3,miksuba,0.00032647123
1985,3,klinika,0.0003264312
1986,3,manifattur,0.00032640368
1987,3,lulju,0.00032637556
1988,3,sejħa,0.00032637213
1989,3,għoli,0.00032625892
1990,3,fax,0.00032618825
1991,3,joe,0.00032582367
1992,3,mizuri,0.0003256417
1993,3,iqis,0.00032496845
1994,3,gonzi,0.0003246302
1995,3,lawrence,0.0003243912
1996,3,jintlaħqu,0.0003242367
1997,3,abbazi,0.0003238555
1998,3,tipi,0.00032383573
1999,3,april,0.00032373294
2000,4,kummissjoni,0.007364297
2001,4,it,0.0052907257
2002,4,membri,0.005053547
2003,4,istati,0.004651854
2004,4,mal,0.0046472405
2005,4,decizjoni,0.0040904367
2006,4,tat,0.0040088226
2007,4,fit,0.0036583582
2008,4,onor,0.0035261882
2009,4,tigi,0.0032847347
2010,4,kunsill,0.0032780825
2011,4,informazzjoni,0.0029697237
2012,4,permezz,0.0029666466
2013,4,jigu,0.0028694319
2014,4,regolament,0.0027568436
2015,4,tad,0.0027253255
2016,4,għas,0.002585696
2017,4,mizuri,0.002536433
2018,4,bil,0.0022792968
2019,4,awtorita,0.0022168306
2020,4,artikolu,0.002098943
2021,4,socjali,0.0020280946
2022,4,jigi,0.0019832822
2023,4,taz,0.0019832568
2024,4,nru,0.0019292984
2025,4,istess,0.0018568506
2026,4,perjodu,0.0018354676
2027,4,għat,0.0017573204
2028,4,awtoritajiet,0.0017354244
2029,4,uzu,0.0016805201
2030,4,kodici,0.0016701978
2031,4,tax,0.0016657403
2032,4,snin,0.0016627976
2033,4,jista,0.0016377725
2034,4,ewropea,0.0016083211
2035,4,ix,0.0015933372
2036,4,ewropew,0.0015406732
2037,4,punt,0.0015401411
2038,4,għar,0.0015286808
2039,4,sigurta,0.0014843761
2040,4,unjoni,0.0014818662
2041,4,partijiet,0.001468377
2042,4,ħin,0.0014521722
2043,4,pajjiz,0.0014491036
2044,4,persuni,0.0014477635
2045,4,saħħa,0.0014451789
2046,4,gdid,0.0014310419
2047,4,kwalunkwe,0.0014291697
2048,4,proposta,0.0014212457
2049,4,dicembru,0.0014184295
2050,4,izvilupp,0.0013622977
2051,4,parti,0.0013590227
2052,4,nazzjonali,0.0013396255
2053,4,xogħol,0.0013296526
2054,4,impatt,0.0012969852
2055,4,servizzi,0.0012661619
2056,4,izda,0.0012450579
2057,4,eur,0.0012419267
2058,4,piz,0.0012387095
2059,4,parlament,0.0012330036
2060,4,ligi,0.0012313784
2061,4,president,0.0012300692
2062,4,fond,0.0012103878
2063,4,bzonn,0.0012095674
2064,4,rapport,0.0012086486
2065,4,suq,0.0012000212
2066,4,differenti,0.0011775155
2067,4,kaz,0.0011762138
2068,4,dritt,0.0011673361
2069,4,numru,0.0011635905
2070,4,malta,0.0011598004
2071,4,iz,0.0011506713
2072,4,giet,0.0011466006
2073,4,filwaqt,0.0011394492
2074,4,tista,0.001134352
2075,4,pozizzjoni,0.0011276156
2076,4,gunju,0.0011163171
2077,4,oħrajn,0.0010928011
2078,4,mogħtija,0.001051996
2079,4,flimkien,0.0010517916
2080,4,ke,0.0010411375
2081,4,gew,0.0010395007
2082,4,data,0.0010380591
2083,4,gie,0.0010361976
2084,4,bl,0.0010297567
2085,4,imsemmi,0.0010039401
2086,4,referenza,0.0010026864
2087,4,kompetenti,0.0009949387
2088,4,tnaqqis,0.0009845648
2089,4,tfal,0.0009840999
2090,4,kbira,0.00096434937
2091,4,investiment,0.00096325687
2092,4,zmien,0.00095524936
2093,4,ottubru,0.00095521915
2094,4,zee,0.0009508605
2095,4,għan,0.00094658387
2096,4,trid,0.0009434027
2097,4,fir,0.00094330823
2098,4,familja,0.00093692425
2099,4,zewg,0.00093690905
2100,4,kontenut,0.0009355004
2101,4,stabbiliti,0.0009321449
2102,4,sistemi,0.0009270864
2103,4,ħaddiema,0.0009180245
2104,4,kontra,0.0009166593
2105,4,qafas,0.0009163426
2106,4,kkunsidra,0.0009133581
2107,4,miegħu,0.00091008336
2108,4,applikazzjoni,0.00090802705
2109,4,produzzjoni,0.0009038808
2110,4,mis,0.00090063864
2111,4,tali,0.00089383125
2112,4,komuni,0.00089179404
2113,4,dejjem,0.00087122835
2114,4,ftehim,0.0008606149
2115,4,access,0.0008596837
2116,4,sena,0.00085820025
2117,4,pjan,0.00084914675
2118,4,valutazzjoni,0.0008482289
2119,4,socjeta,0.0008442495
2120,4,fiha,0.00083844893
2121,4,ngħid,0.0008346944
2122,4,inkluzi,0.00083186064
2123,4,meħtiega,0.00082624244
2124,4,proprjeta,0.0008141296
2125,4,valur,0.0008088242
2126,4,proceduri,0.0008054125
2127,4,kapacita,0.00080326846
2128,4,attivitajiet,0.00079944904
2129,4,barra,0.00079923624
2130,4,ħaga,0.00079920527
2131,4,specifici,0.00079707574
2132,4,tkabbir,0.00079427916
2133,4,sajd,0.0007863961
2134,4,ispejjez,0.0007861387
2135,4,fid,0.0007834322
2136,4,konformita,0.00078330876
2137,4,april,0.0007780921
2138,4,ic,0.0007720414
2139,4,internazzjonali,0.0007662017
2140,4,finanzjarju,0.0007658982
2141,4,kumitat,0.0007632163
2142,4,interessati,0.0007592617
2143,4,mr,0.00074450765
2144,4,ajru,0.00074351084
2145,4,gvern,0.00074137107
2146,4,bazi,0.0007320753
2147,4,kontroll,0.00073029555
2148,4,ministru,0.00073009904
2149,4,jkollhom,0.00072820514
2150,4,importanti,0.0007265816
2151,4,diversi,0.00072598987
2152,4,kollu,0.0007242625
2153,4,komunita,0.00072253484
2154,4,responsabbli,0.00072078744
2155,4,procedura,0.0007198872
2156,4,disponibbli,0.0007169601
2157,4,rilevanti,0.0007082812
2158,4,zoni,0.0007059518
2159,4,japplika,0.0006950109
2160,4,kee,0.00069224916
2161,4,ricerka,0.0006912375
2162,4,knisja,0.00069062825
2163,4,ufficcju,0.00068795955
2164,4,gestjoni,0.0006854414
2165,4,ewropa,0.00068461744
2166,4,jkunx,0.0006802876
2167,4,godda,0.0006783262
2168,4,rigward,0.00067623676
2169,4,post,0.0006731217
2170,4,jagħmlu,0.0006710284
2171,4,approvazzjoni,0.00066371553
2172,4,ħdan,0.000662145
2173,4,pubbliku,0.00066187134
2174,4,jaħdem,0.00066184736
2175,4,alla,0.0006588372
2176,4,zieda,0.00065801345
2177,4,membru,0.0006537764
2178,4,jingħata,0.0006501479
2179,4,cittadini,0.000650095
2180,4,gimgħa,0.0006412403
2181,4,bank,0.0006389376
2182,4,kundizzjonijiet,0.00063471973
2183,4,speaker,0.00062825537
2184,4,tagħmir,0.0006190861
2185,4,nixtieq,0.0006176074
2186,4,mid,0.0006175327
2187,4,tagħrif,0.0006125146
2188,4,possibbli,0.00061160553
2189,4,marzu,0.000609111
2190,4,tnejn,0.0006071351
2191,4,dokument,0.000600611
2192,4,finanzjament,0.00059992645
2193,4,direttiva,0.0005984057
2194,4,miljun,0.00059668743
2195,4,partikolari,0.00059666054
2196,4,certi,0.0005964819
2197,4,maggoranza,0.00059311546
2198,4,livell,0.00059105334
2199,4,agenzija,0.0005903765
2200,4,maltin,0.00058928
2201,4,azzjonijiet,0.0005867476
2202,4,minnhom,0.0005832992
2203,4,fatt,0.0005811696
2204,4,erba,0.00058071583
2205,4,dirett,0.000580077
2206,4,fehma,0.0005797791
2207,4,politika,0.0005775941
2208,4,ara,0.00057723443
2209,4,xogħlijiet,0.00057491544
2210,4,taʼ,0.0005738876
2211,4,programm,0.00057225185
2212,4,offerta,0.00057117484
2213,4,daqs,0.00056692556
2214,4,energija,0.0005662243
2215,4,finanzjarji,0.00056534505
2216,4,awtorizzazzjoni,0.000562251
2217,4,persuna,0.00056201336
2218,4,sal,0.0005617839
2219,4,xahar,0.0005616809
2220,4,problemi,0.0005610753
2221,4,riskju,0.0005600334
2222,4,dar,0.0005573245
2223,4,tip,0.00055690546
2224,4,seħħ,0.0005567303
2225,4,tac,0.000556637
2226,4,nies,0.00055503397
2227,4,xhur,0.0005541253
2228,4,esperti,0.0005536188
2229,4,protezzjoni,0.0005530127
2230,4,tieni,0.00055232516
2231,4,regoli,0.000551424
2232,4,nagħmel,0.0005496735
2233,4,ewropej,0.00054869475
2234,4,triq,0.000548689
2235,4,annimali,0.00054457877
2236,4,termini,0.00054284994
2237,4,dokumenti,0.0005418531
2238,4,paragrafu,0.00054095703
2239,4,jizguraw,0.0005408098
2240,4,fost,0.0005396747
2241,4,saret,0.00053816463
2242,4,jistabbilixxi,0.00053654204
2243,4,tmur,0.00053639815
2244,4,verifika,0.0005358254
2245,4,of,0.0005349222
2246,4,finanzjarja,0.0005331486
2247,4,success,0.00053058605
2248,4,jeħtieg,0.0005286828
2249,4,gurnata,0.00052826415
2250,4,utenti,0.0005213274
2251,4,livelli,0.0005209914
2252,4,ambjent,0.0005195992
2253,4,pazjenti,0.0005191831
2254,4,futur,0.0005188044
2255,4,jinkludu,0.00051624613
2256,4,jagħti,0.00051599776
2257,4,beda,0.0005157358
2258,4,kancer,0.00051539234
2259,4,kellhom,0.00051536865
2260,4,abbozz,0.0005152202
2261,4,ammont,0.0005142069
2262,4,darba,0.0005136124
2263,4,principali,0.0005135124
2264,4,setturi,0.0005096123
2265,4,provvista,0.00050366233
2266,4,mar,0.00050315226
2267,4,qasam,0.00050204765
2268,4,lokali,0.0005013934
2269,4,prodotti,0.00049798796
2270,4,relatati,0.0004975341
2271,4,trattament,0.00049722916
2272,4,rikors,0.0004960609
2273,4,grupp,0.00049346435
2274,4,dun,0.0004927457
2275,4,jieħdu,0.00049000286
2276,4,mat,0.00048824164
2277,4,ekonomija,0.00048707018
2278,4,msemmija,0.0004857769
2279,4,ufficjali,0.0004851298
2280,4,applikabbli,0.00047968977
2281,4,beneficcji,0.0004793167
2282,4,isir,0.0004775833
2283,4,naraw,0.000477454
2284,4,tagħmel,0.00047720064
2285,4,standards,0.00047663637
2286,4,marbuta,0.0004764107
2287,4,tibdil,0.00047529535
2288,4,monitoragg,0.0004747728
2289,4,kap,0.00047300194
2290,4,sistema,0.0004720075
2291,4,artikoli,0.00047071933
2292,4,tan,0.00046854193
2293,4,opinjoni,0.00046446116
2294,4,ħtigijiet,0.00046381325
2295,4,inkluz,0.0004637655
2296,4,peress,0.0004621467
2297,4,ħazin,0.00046136463
2298,4,kawza,0.00045925245
2299,4,kamra,0.00045766417
2300,4,attwali,0.0004569477
2301,4,trattat,0.00045640554
2302,4,issir,0.00045586322
2303,4,tul,0.0004549166
2304,4,għad,0.00045470792
2305,4,jidħol,0.00045446356
2306,4,operaturi,0.0004537804
2307,4,progett,0.00045254768
2308,4,nhar,0.00045220315
2309,4,punti,0.00045108717
2310,4,rekwiziti,0.0004504572
2311,4,medju,0.00044966076
2312,4,sitwazzjoni,0.00044784395
2313,4,am,0.00044633655
2314,4,partecipant,0.00044584257
2315,4,konsumaturi,0.0004454059
2316,4,stat,0.0004449349
2317,4,addizzjonali,0.00044284074
2318,4,qrati,0.00044263632
2319,4,prezzijiet,0.00044249345
2320,4,pajjizi,0.00044198334
2321,4,kwistjonijiet,0.0004402266
2322,4,kazijiet,0.0004395633
2323,4,tliet,0.00043899924
2324,4,pubblici,0.00043844836
2325,4,dawl,0.00043572663
2326,4,zgurat,0.00043517482
2327,4,rizultati,0.00043352557
2328,4,rata,0.0004334259
2329,4,ħidma,0.0004330008
2330,4,gdida,0.0004325733
2331,4,rapporti,0.00043245885
2332,4,ittra,0.00043006003
2333,4,akbar,0.00043003127
2334,4,drittijiet,0.0004298478
2335,4,jaqsmu,0.00042929608
2336,4,passiggieri,0.00042855175
2337,4,taxxa,0.00042834762
2338,4,għajnuna,0.00042828955
2339,4,assi,0.00042802232
2340,4,llum,0.0004279627
2341,4,kooperattivi,0.0004273063
2342,4,kura,0.00042592862
2343,4,minnufih,0.00042204338
2344,4,ħlas,0.00042120254
2345,4,jrid,0.00041966527
2346,4,emissjonijiet,0.00041959726
2347,4,intraprizi,0.00041905468
2348,4,qawwa,0.0004164019
2349,4,mas,0.0004149926
2350,4,interess,0.00041446197
2351,4,lista,0.00041439073
2352,4,ezistenti,0.00041405266
2353,4,sajjieda,0.0004122101
2354,4,involuti,0.00041047076
2355,4,jistieden,0.00041038916
2356,4,test,0.00040866606
2357,4,jigifieri,0.00040846493
2358,4,jidher,0.00040832956
2359,4,mudell,0.00040766582
2360,4,kellna,0.00040677725
2361,4,servizz,0.0004063663
2362,4,bizzejjed,0.0004053432
2363,4,appogg,0.00040524645
2364,4,xorta,0.00040516604
2365,4,progress,0.00040429633
2366,4,politiki,0.00040400555
2367,4,għandek,0.0004038981
2368,4,car,0.00040369947
2369,4,xieraq,0.00040324905
2370,4,jikkontribwixxu,0.00040190332
2371,4,effettiv,0.0003986414
2372,4,madankollu,0.0003981281
2373,4,nitkellmu,0.00039774185
2374,4,ikbar,0.00039773775
2375,4,komunikazzjoni,0.00039740818
2376,4,mit,0.00039539946
2377,4,legizlattiva,0.0003948783
2378,4,specjali,0.000394606
2379,4,piena,0.00039403216
2380,4,qiegħda,0.00039399223
2381,4,anness,0.000392332
2382,4,malti,0.00039061735
2383,4,importanza,0.00038933556
2384,4,diga,0.00038744198
2385,4,bagit,0.00038712862
2386,4,trasport,0.0003846646
2387,4,isem,0.00038413377
2388,4,evalwazzjoni,0.00038235376
2389,4,emenda,0.000380677
2390,4,mil,0.0003790304
2391,4,bidla,0.00037872762
2392,4,telf,0.00037848047
2393,4,kuntest,0.0003780561
2394,4,komunitajiet,0.00037801318
2395,4,rizorsi,0.00037765724
2396,4,kongunt,0.00037753934
2397,4,tajjeb,0.0003771571
2398,4,perijodu,0.0003770457
2399,4,tagħti,0.00037486717
2400,4,terzi,0.00037356894
2401,4,jintlaqgħu,0.00037302746
2402,4,pubblika,0.00037210868
2403,4,totali,0.0003712706
2404,4,oggezzjoni,0.00037067232
2405,4,books,0.00037064299
2406,4,mistiedna,0.0003705266
2407,4,kese,0.00037036155
2408,4,ex,0.00037025803
2409,4,fatti,0.00037024196
2410,4,territorju,0.0003701659
2411,4,novembru,0.00037013966
2412,4,mewt,0.00037012462
2413,4,nm,0.00037009572
2414,4,mard,0.0003700365
2415,4,emendata,0.00036994094
2416,4,dizabbilta,0.00036925415
2417,4,kwalita,0.00036891902
2418,4,annwali,0.000368901
2419,4,magħhom,0.00036851532
2420,4,kbir,0.0003684796
2421,4,kongunta,0.00036734043
2422,4,jaħdmu,0.00036669083
2423,4,gejja,0.0003661931
2424,4,konformi,0.0003661126
2425,4,inkluza,0.00036609554
2426,4,fiz,0.00036513119
2427,4,azzjoni,0.0003639485
2428,4,nuqqas,0.0003622589
2429,4,effett,0.00036122752
2430,4,legizlazzjoni,0.00035854385
2431,4,ekonomici,0.0003585051
2432,4,ragel,0.0003577458
2433,4,assocjati,0.00035744143
2434,4,marbutin,0.000357276
2435,4,ezekuttiv,0.00035716133
2436,4,sitt,0.00035647015
2437,4,diskors,0.00035543356
2438,4,settembru,0.00035483128
2439,4,dewmien,0.0003547682
2440,4,favur,0.0003542769
2441,4,tibqa,0.00035124604
2442,4,adotta,0.00034911983
2443,4,għalih,0.00034865199
2444,4,analizi,0.00034727657
2445,4,ufficjal,0.00034699467
2446,4,talba,0.000346594
2447,4,jieħu,0.00034644036
2448,4,divizjoni,0.00034611512
2449,4,smigħ,0.00034477343
2450,4,ekonomiku,0.00034459622
2451,4,privati,0.00034274237
2452,4,zvilupp,0.00034212656
2453,4,dejta,0.0003416926
2454,4,dizabilita,0.00034103123
2455,4,jitqies,0.00034033504
2456,4,makkinarju,0.00033854137
2457,4,offerti,0.00033853747
2458,4,korpi,0.00033756736
2459,4,sħiħa,0.00033729334
2460,4,istat,0.00033645125
2461,4,ssir,0.00033601632
2462,4,skala,0.0003354875
2463,4,bicca,0.00033515916
2464,4,inizjattivi,0.0003343644
2465,4,attenzjoni,0.00033230186
2466,4,qari,0.0003318144
2467,4,drabi,0.00033174464
2468,4,materjali,0.00033170005
2469,4,kapital,0.00033166006
2470,4,mandat,0.0003307141
2471,4,zgħazagħ,0.0003289903
2472,4,jipprovdi,0.00032643226
2473,4,kapitolu,0.0003261626
2474,4,bir,0.00032565786
2475,4,jagħmel,0.00032486592
2476,4,tabella,0.00032423544
2477,4,stati,0.00032409752
2478,4,regjuni,0.00032403204
2479,4,umani,0.00032390625
2480,4,entita,0.00032389513
2481,4,tkopri,0.00032377517
2482,4,ħazna,0.00032352065
2483,4,ordni,0.0003228818
2484,4,strategija,0.000322865
2485,4,rizoluzzjoni,0.0003226125
2486,4,baħar,0.00032234262
2487,4,pajjizna,0.00032204937
2488,4,frar,0.000321756
2489,4,pollam,0.00032148938
2490,4,illum,0.00032106836
2491,4,zgħar,0.0003209228
2492,4,ħlief,0.00032090518
2493,4,vettura,0.00032078646
2494,4,jsir,0.00031983614
2495,4,potenzjali,0.00031971987
2496,4,verifiki,0.00031925124
2497,4,art,0.00031895097
2498,4,iskola,0.00031880732
2499,4,ragunijiet,0.00031835827
2500,5,it,0.010385894
2501,5,tad,0.0057741366
2502,5,nru,0.0046850424
2503,5,ke,0.0040846686
2504,5,fir,0.0035197425
2505,5,artikolu,0.0034713664
2506,5,regolament,0.0034682576
2507,5,tat,0.0033890544
2508,5,tigi,0.0031938131
2509,5,jista,0.0031259565
2510,5,jigu,0.0029769617
2511,5,kummissjoni,0.002812645
2512,5,informazzjoni,0.0027891174
2513,5,prodotti,0.0027789332
2514,5,rigward,0.0026146832
2515,5,data,0.002489643
2516,5,decizjoni,0.0023943163
2517,5,kunsill,0.002172548
2518,5,permezz,0.0021685264
2519,5,tista,0.002166256
2520,5,san,0.002136199
2521,5,applikazzjoni,0.002011255
2522,5,istess,0.0020042725
2523,5,għat,0.0019599397
2524,5,onor,0.0019534372
2525,5,jigi,0.0018625149
2526,5,rapport,0.0018548003
2527,5,bil,0.0018497279
2528,5,ufficjali,0.0018349268
2529,5,bl,0.0017784906
2530,5,snin,0.0017625298
2531,5,ministru,0.0017624565
2532,5,servizzi,0.001738514
2533,5,mizuri,0.0017279432
2534,5,gew,0.0017263078
2535,5,ħin,0.0017009684
2536,5,persuna,0.0016211309
2537,5,politika,0.0015930977
2538,5,membri,0.0015451977
2539,5,malta,0.001510119
2540,5,ligi,0.0014909053
2541,5,meħtiega,0.0014644687
2542,5,ewropea,0.0014579797
2543,5,direttiva,0.001444387
2544,5,għas,0.0014442776
2545,5,għajnuna,0.0014387252
2546,5,finanzjarja,0.001426127
2547,5,iz,0.0014191114
2548,5,grupp,0.001413322
2549,5,zewg,0.0014101999
2550,5,parlament,0.0013974707
2551,5,unjoni,0.0013720681
2552,5,naħa,0.0013611189
2553,5,isem,0.0013608783
2554,5,frar,0.0013412948
2555,5,abbozz,0.0013219786
2556,5,komunita,0.0013212258
2557,5,gej,0.0012737968
2558,5,istat,0.001270727
2559,5,xogħol,0.0012517419
2560,5,livell,0.0012468413
2561,5,parti,0.001241327
2562,5,barra,0.0012095254
2563,5,sena,0.0011802794
2564,5,test,0.0011765852
2565,5,kumitat,0.0011757131
2566,5,ftehim,0.001164729
2567,5,generali,0.0011629742
2568,5,socjeta,0.0011576562
2569,5,mit,0.0011307783
2570,5,kap,0.0011241373
2571,5,qorti,0.001109743
2572,5,gvern,0.0011080327
2573,5,socjali,0.0010570628
2574,5,suq,0.0010538134
2575,5,qari,0.0010397601
2576,5,art,0.0010323196
2577,5,numru,0.0010312157
2578,5,lokali,0.0010294827
2579,5,proposta,0.0010278308
2580,5,għad,0.0010264055
2581,5,awtorita,0.0010262072
2582,5,pubbliku,0.0010202654
2583,5,laqgħa,0.0010145725
2584,5,zmien,0.0010144509
2585,5,magħmul,0.0009872245
2586,5,ikel,0.0009690916
2587,5,sistema,0.0009626867
2588,5,gie,0.00095265225
2589,5,talba,0.000951502
2590,5,pozizzjoni,0.0009453549
2591,5,darba,0.00094171474
2592,5,regoli,0.00093368726
2593,5,malti,0.00092626957
2594,5,attivita,0.0009193517
2595,5,tieni,0.00091701164
2596,5,rikorrenti,0.00091279525
2597,5,bzonn,0.0009038274
2598,5,istati,0.0008904993
2599,5,gdid,0.00088978605
2600,5,mal,0.0008862999
2601,5,flimkien,0.00088059716
2602,5,servizz,0.000875774
2603,5,fatt,0.00086919806
2604,5,ilma,0.0008625804
2605,5,awtoritajiet,0.0008557286
2606,5,kondizzjonijiet,0.00083454023
2607,5,tagħmel,0.00083276915
2608,5,prodott,0.00083057984
2609,5,tan,0.00082987215
